,category,city,company_name,geo,job_title,job_type,post_date,salary_offered,state,url,average_salary,Salary
544,Trades & Services,Brisbane,Salon Express,AU,BARBER - QUALIFIED,Full Time,2018-04-16T08:26:51Z,$25 - $30 per hour,Western Suburbs & Ipswich,https://www.seek.com.au/job/35998519,27.5,27.5
545,Administration & Office Support,Sydney,Fusion Careers,AU,Office Allrounder,Contract/Temp,2018-04-16T07:08:37Z,$25 per hour + super,North West & Hills District,https://www.seek.com.au/job/35997638,25.0,25.0
546,Real Estate & Property,Melbourne,Gough Recruitment (VIC) Pty Ltd,AU,Property Manager - Northern Suburbs,Full Time,2018-04-16T09:45:31Z,"$65,000 + Super + Phone + iPad",Northern Suburbs,https://www.seek.com.au/job/35998811,32.5,65000.0
547,Administration & Office Support,Melbourne,Charterhouse,AU,Personal Assistant - Leading Professional Services Firm (Tender Focus),Full Time,2018-04-16T06:59:48Z,"$80,000 pkg",CBD & Inner Suburbs,https://www.seek.com.au/job/35997419,40.0,40000.0
548,Trades & Services,Melbourne,Complex Property Group,AU,Building Caretaker,Full Time,2018-04-16T17:19:20Z,"$44,000 plus super",CBD & Inner Suburbs,https://www.seek.com.au/job/35999302,22.0,44000.0
549,Engineering,Melbourne,Construct Consulting Group,AU,Structural Revit Drafter,Full Time,2018-04-16T20:00:13Z,Up to $100k p.a. + Super,CBD & Inner Suburbs,https://www.seek.com.au/job/35999403,100.0,100000.0
550,Administration & Office Support,Melbourne,Sharp & Carter Business Support,AU,Customer Service Administrator,Full Time,2018-04-16T07:00:59Z,"$55,000 plus super",Western Suburbs,https://www.seek.com.au/job/35997503,27.5,55000.0
551,Information & Communication Technology,Sydney,Aurec,AU,Software Engineer l Python l Startup l Sydney CBD ,Full Time,2018-04-16T06:16:29Z,"Great Salary, 9-5ph, Modern Office","CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35996602,7.0,7.0
552,"Manufacturing, Transport & Logistics",Sydney,Synergy People,AU,Workshop Diesel Mechanic,Full Time,2018-04-16T23:43:25Z,$75k - $85k p.a. + super,South West & M5 Corridor,https://www.seek.com.au/job/36001260,80.0,80000.0
553,Healthcare & Medical,Sydney,Private Advertiser,AU,Bus Driver,Full Time,2018-04-16T07:56:20Z,$24.00 per hour,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35998305,12.0,12.0
554,Real Estate & Property,Melbourne,ACRWORLD,AU,Client Side Project Manager,Full Time,2018-04-16T07:00:46Z,"175,000",CBD & Inner Suburbs,https://www.seek.com.au/job/35997484,87.5,175000.0
555,Information & Communication Technology,Sydney,Charterhouse,AU,Project Officer - AV Technology,Contract/Temp,2018-04-16T07:47:22Z,$460 - $484 per day + super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35998224,472.0,472.0
556,Accounting,Sydney,Perceptor,AU,Finance Business Partner,Full Time,2018-04-16T23:16:31Z,$125-145k package + bonus,Southern Suburbs & Sutherland Shire,https://www.seek.com.au/job/36000832,135.0,48375.0
557,Human Resources & Recruitment,Melbourne,Dixon Appointments,AU,Senior Academic Recruiter,Contract/Temp,2018-04-16T07:36:35Z,$60 - $65 p.h. + super,Eastern Suburbs,https://www.seek.com.au/job/35998090,62.5,62.5
558,Information & Communication Technology,Sydney,Opus Recruitment Solutions,AU,Head of Technology,Full Time,2018-04-16T07:12:08Z,$200000 - $230000 per annum,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35997691,215000.0,215000.0
559,Accounting,Melbourne,Charterhouse,AU,Accounting & Administration Officer,Full Time,2018-04-16T08:07:41Z,$65k package,CBD & Inner Suburbs,https://www.seek.com.au/job/35998419,65.0,32500.0
560,Design & Architecture,Melbourne,Monash Student Association,AU,Design Officer,Full Time,2018-04-16T23:44:51Z,"$66,720 plus super",Eastern Suburbs,https://www.seek.com.au/job/36001281,393.0,66720.0
561,Information & Communication Technology,Melbourne,Opus Recruitment Solutions,AU,Senior Infrastructure Engineer,Full Time,2018-04-16T08:04:09Z,$100000 - $130000 per annum,CBD & Inner Suburbs,https://www.seek.com.au/job/35998405,115000.0,115000.0
562,Administration & Office Support,Melbourne,Chandler Macleod Group,AU,CSR-Logistics and Freight Industry- Afternoon shift,Full Time,2018-04-16T07:05:37Z,Up to $28.11 p.h. + Super,Northern Suburbs,https://www.seek.com.au/job/35997585,19.5,19.5
563,Construction,Sydney,Amida,AU,Project Manager - Projects to $10m+,Full Time,2018-04-17T00:00:07Z,$120k - $150k p.a. + Negotiable pending on experie,Southern Suburbs & Sutherland Shire,https://www.seek.com.au/job/36001543,135.0,135000.0
564,Sales,Melbourne,AutoCarLoans.com.au,AU,Senior Car Finance Sales,Full Time,2018-04-16T23:49:57Z,Competitive Base + Uncapped Commission OTE - $150K,Eastern Suburbs,https://www.seek.com.au/job/36001389,150.0,150000.0
565,"Manufacturing, Transport & Logistics",Sydney,PKL Recruitment,AU,Customer Service/Administration,Part Time,2018-04-16T06:30:13Z,$51 pkg (pro rata),"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35996812,51.0,25.5
566,Education & Training,Sydney,Randstad - Education,AU,Diploma Trained Educator - Room Leader - Toddlers ,Full Time,2018-04-16T20:00:13Z,$55k - $650k p.a. + Above award + RDO,North Shore & Northern Beaches,https://www.seek.com.au/job/35999398,352.5,352500.0
567,Marketing & Communications,Sydney,"Pharmaceutical & Medical Professionals, an HPG Business",AU,Brand Manager,Full Time,2018-04-17T00:11:52Z,"$125k - $130k p.a. + car allowance, super, bonus",Ryde & Macquarie Park,https://www.seek.com.au/job/36001778,127.5,127500.0
568,Accounting,Melbourne,Robert Half Finance & Accounting,AU,Working Holiday Candidates Wanted - Accounting,Contract/Temp,2018-04-16T23:54:44Z,$25 - $40 p.h. + super,CBD & Inner Suburbs,https://www.seek.com.au/job/36001459,32.5,32.5
569,Accounting,Sydney,Moir Group,AU,Chief Financial Officer,Full Time,2018-04-16T23:15:37Z,"c.$300,000 package plus bonus","CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36000803,150.0,150000.0
570,Construction,Melbourne,1300HIRED,AU,CCTV Pipe Inspection Operator,Full Time,2018-04-16T23:15:41Z,$28-$35/hr + super + OT,Bayside & South Eastern Suburbs,https://www.seek.com.au/job/36000811,31.5,31.5
571,"Manufacturing, Transport & Logistics",Sydney,AWX Sydney,AU,Experience Pallet Controller,Casual/Vacation,2018-04-16T22:42:50Z,$28 per hour,Parramatta & Western Suburbs,https://www.seek.com.au/job/36000292,28.0,28.0
572,Legal,Sydney,Denovo Consulting Group Pty Ltd,AU,Legal Secretary - Family Law,Full Time,2018-04-16T23:34:38Z,$60k - $70k p.a.,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36001140,65.0,65000.0
573,Call Centre & Customer Service,Sydney,Randstad - Business Support,AU,Compliance Customer Service Associate,Full Time,2018-04-16T07:58:02Z,Up to $60k p.a. + Super ,Ryde & Macquarie Park,https://www.seek.com.au/job/35998318,60.0,60000.0
574,Trades & Services,Sydney,ACRWORLD,AU,Maintenance Team Lead Fitter,Full Time,2018-04-17T00:00:38Z,$85-90K + super,Parramatta & Western Suburbs,https://www.seek.com.au/job/36001587,87.5,45042.5
575,Design & Architecture,Melbourne,Design & Construct,AU,Senior Architect / Studio Leader,Full Time,2018-04-16T07:18:48Z,$100k - $150k p.a.,CBD & Inner Suburbs,https://www.seek.com.au/job/35997819,125.0,125000.0
576,Trades & Services,Melbourne,Tecside Group,AU,"Labourer, Pallet Maker, Handyman, Power Tools, Hand Tools",Contract/Temp,2018-04-17T00:00:32Z,$23.52 p/hour + Super ,Bayside & South Eastern Suburbs,https://www.seek.com.au/job/36001580,37.5,37.5
577,Sales,Melbourne,SearchWorks Pty Ltd,AU,Senior Account Manager: GIS,Full Time,2018-04-16T23:50:54Z,$120k + Super + Uncapped OTE,CBD & Inner Suburbs,https://www.seek.com.au/job/36001400,120.0,120000.0
578,Trades & Services,Sydney,"Randstad - Construction, Property & Engineering",AU,"TRADE ASSISTANT, LABOURER, CIVIL LABOURER",Contract/Temp,2018-04-16T23:51:10Z,Up to $35 p.h. + overtime penalties,South West & M5 Corridor,https://www.seek.com.au/job/36001403,35.0,35.0
579,Construction,Melbourne,Hays Construction,AU,"Civil Foreman - Subdivisions, Water/sewer, General Civils",Full Time,2018-04-16T23:10:49Z,$100k - $150k p.a. + SUP+CAR,Northern Suburbs,https://www.seek.com.au/job/36000714,125.0,125000.0
580,Real Estate & Property,Melbourne,Real Estate Career Developers,AU,Property Manager,Full Time,2018-04-16T07:17:36Z,Up to $70K!,Eastern Suburbs,https://www.seek.com.au/job/35997799,70.0,70000.0
581,Administration & Office Support,Melbourne,OfficeTeam,AU,Administration Assistant (EOI),Full Time,2018-04-16T07:57:24Z,$45k - $55k p.a. + super,CBD & Inner Suburbs,https://www.seek.com.au/job/35998310,50.0,50000.0
582,Education & Training,Sydney,DFP Recruitment,AU,Before and After School Care Educators,Part Time,2018-04-16T23:43:29Z,$21 - $24 p.h.,North Shore & Northern Beaches,https://www.seek.com.au/job/36001264,22.5,22.5
583,Accounting,Sydney,Perigon Group Pty Limited,AU,Collections/AR Officer - Rosebery Location,Full Time,2018-04-16T08:15:32Z,$50-60K plus super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35998462,55.0,30025.0
584,Legal,Sydney,Charterhouse,AU,Legal Secretary - Float,Full Time,2018-04-16T23:17:23Z,"Salary: $60,000 Package","CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36000846,30.0,30000.0
585,Administration & Office Support,Sydney,Randstad - Business Support,AU,Customer Service Administrator,Full Time,2018-04-16T07:41:34Z,$55k - $60k p.a. + Superanuation,Parramatta & Western Suburbs,https://www.seek.com.au/job/35998138,57.5,57500.0
586,Sales,Melbourne,Michael Page,AU,National Sales Manager ,Full Time,2018-04-16T23:46:08Z,+ super + FMCV (VW) + bonus 20k ,Bayside & South Eastern Suburbs,https://www.seek.com.au/job/36001332,20.0,20000.0
587,Engineering,Sydney,CGC Recruitment,AU,Civil Designer,Contract/Temp,2018-04-16T23:15:47Z,50-70 ph + super,North Shore & Northern Beaches,https://www.seek.com.au/job/36000818,60.0,60.0
588,Construction,Melbourne,Michael Page,AU,Project Manager,Contract/Temp,2018-04-16T06:55:59Z,$50 - $55 p.h.,Eastern Suburbs,https://www.seek.com.au/job/35997366,52.5,52.5
589,Information & Communication Technology,Sydney,Bluefin Resources Pty Limited,AU,Senior MS SQL DBA ,Full Time,2018-04-17T00:06:33Z,$100k - $120k p.a. + Super ,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36001693,110.0,110000.0
590,Banking & Financial Services,Brisbane,Randstad - Accounting,AU,Credit Policy Writer,Full Time,2018-04-16T23:21:13Z,$70k - $80k p.a. + Super,CBD & Inner Suburbs,https://www.seek.com.au/job/36000899,75.0,75000.0
591,Information & Communication Technology,Sydney,Naviro,AU,Japanese Speaking Technical Support Engineer - Tier 2,Full Time,2018-04-16T07:31:19Z,106000 + Super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35998016,106000.0,106000.0
592,Real Estate & Property,Melbourne,Command Group,AU,Assistant Commercial Property Manager,Full Time,2018-04-16T22:30:28Z,$65k package Call James Calleja now!,Eastern Suburbs,https://www.seek.com.au/job/36000157,65.0,32500.0
593,Trades & Services,Brisbane,Employment Office,AU,Recreational Vehicle (RV) Builder - Apollo - Brisbane,Full Time,2018-04-16T23:22:42Z,$25.69 per hour (starting rate) + set increases!,CBD & Inner Suburbs,https://www.seek.com.au/job/36000924,47.0,47.0
594,Real Estate & Property,Sydney,Gough Property & Real Estate Recruiters,AU,Senior Property Manager - Bondi Junction Area,Full Time,2018-04-16T07:15:34Z,Up to $85K + Parking,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35997750,85.0,42500.0
595,Legal,Sydney,Bluefin Resources Pty Limited,AU,Litigation Specialist ,Contract/Temp,2018-04-16T06:55:40Z,Great salary on offer - 12 month contract! ,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35997358,12.0,12.0
596,Engineering,Melbourne,Aspect Personnel,AU,Drainage / Development Engineer,Contract/Temp,2018-04-16T20:45:12Z,$35 - $45 / hour + super,CBD & Inner Suburbs,https://www.seek.com.au/job/35999484,40.0,40.0
597,"Manufacturing, Transport & Logistics",Melbourne,Australian Personnel Solutions,AU,Tagging/re-pricing START NOW,Casual/Vacation,2018-04-16T23:21:56Z,$24.42 per hour,Western Suburbs,https://www.seek.com.au/job/36000913,33.0,33.0
598,Administration & Office Support,Sydney,Hays Office Support,AU,Legal Secretary,Contract/Temp,2018-04-16T23:26:47Z,$35p/h,North Shore & Northern Beaches,https://www.seek.com.au/job/36000971,35.0,35.0
599,Administration & Office Support,Sydney,Hudson,AU,Corporate Receptionist,Full Time,2018-04-16T08:19:44Z,Up to $63 p.a. package,North Shore & Northern Beaches,https://www.seek.com.au/job/35998492,63.0,31.5
600,Education & Training,Sydney,DFP Recruitment,AU,Before and After School Care Educators ,Part Time,2018-04-16T23:46:23Z,$21 - $22 p.h.,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36001338,21.5,21.5
601,Accounting,Brisbane,Davidson Corporate,AU,Finance Manager,Contract/Temp,2018-04-16T20:19:55Z,$60 - $65 per hour + super,CBD & Inner Suburbs,https://www.seek.com.au/job/35999425,62.5,62.5
602,Construction,Melbourne,Hudson,AU,Facilities Project Officer - 12 months role+permanent ,Contract/Temp,2018-04-16T23:06:38Z,$45 - $50 p.h. + super,CBD & Inner Suburbs,https://www.seek.com.au/job/36000642,47.5,47.5
603,Call Centre & Customer Service,Sydney,Smaart Recruitment,AU,Call Centre - Insurance Sales Agent,Contract/Temp,2018-04-16T08:30:42Z,$28 + Super + Commission,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35998547,28.0,28.0
604,Retail & Consumer Products,Sydney,RETAILWORLD RESOURCING,AU,Assistant Manager - Luxury Furniture,Full Time,2018-04-17T00:00:37Z,"$65,000 + super + commission","CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36001584,32.5,65000.0
605,Administration & Office Support,Sydney,TAFE NSW,AU,Support Officer (Sydney Region),Full Time,2018-04-16T23:16:24Z,"Total salary package up to $78,579.","CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36000828,328.5,39289.5
606,Accounting,Sydney,Robert Walters,AU,Accounts Assistant ,Full Time,2018-04-16T07:54:57Z,$50k - $55k p.a. + Super ,Southern Suburbs & Sutherland Shire,https://www.seek.com.au/job/35998292,52.5,52500.0
607,Government & Defence,Sydney,Kelly Government Solutions,AU,Legal Support Officer,Contract/Temp,2018-04-16T23:23:27Z,Up to $36 p.h.,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36000933,36.0,36.0
608,Information & Communication Technology,Sydney,McCormack Employment Services,AU,Database Assistant - Part Time,Contract/Temp,2018-04-16T11:32:59Z,$55000.00 p.a. + Super,North Shore & Northern Beaches,https://www.seek.com.au/job/35999058,27500.0,27500.0
609,Marketing & Communications,Sydney,Hudson,AU,Business Manager ,Full Time,2018-04-17T00:01:32Z,$70k - $95k p.a. + Super + Bonus + Treatment Disco,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36001618,82.5,82500.0
610,Real Estate & Property,Sydney,Gough Property & Real Estate Recruiters,AU,Sales Administrator - Bondi Junction Area,Full Time,2018-04-16T07:15:33Z,Up to $75K Package,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35997747,75.0,37500.0
611,Administration & Office Support,Sydney,Charterhouse,AU,Administrative Assistant,Contract/Temp,2018-04-16T22:54:23Z,$35 + super per hour,North Shore & Northern Beaches,https://www.seek.com.au/job/36000430,35.0,35.0
612,Call Centre & Customer Service,Sydney,Randstad - Business Support,AU,customer service and sales consultant,Full Time,2018-04-16T07:21:12Z,$45k - $50k p.a. + Commision,South West & M5 Corridor,https://www.seek.com.au/job/35997850,47.5,47500.0
613,Real Estate & Property,Melbourne,ACRWORLD,AU,Property Manager,Full Time,2018-04-16T09:30:37Z,$75K + Super Depending exp,Eastern Suburbs,https://www.seek.com.au/job/35998777,75.0,75000.0
614,Trades & Services,Brisbane,Zoom Recruitment & Training,AU,Auto Electrician - Wacol ,Contract/Temp,2018-04-16T23:18:32Z,"$40 - $45 p.h. + Above award rates, weekly pay",Southern Suburbs & Logan,https://www.seek.com.au/job/36000858,42.5,28.33333333333333
615,Accounting,Sydney,TwoScots Recruitment,AU,Commercial Analyst,Full Time,2018-04-16T22:59:59Z,$110k - $120k p.a.,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36000506,115.0,115000.0
616,Accounting,Sydney,Hudson,AU,Tax Accountant - 3 Month Contract - Immediate Start! ,Contract/Temp,2018-04-16T22:04:12Z,$60 - $70 p.h. + Super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35999895,65.0,65.0
617,"Mining, Resources & Energy",Perth,Elphinstone Group Pty Ltd,AU,Drill Fitter,Casual/Vacation,2018-04-16T07:30:52Z,$55 - $60 per hour,"CBD, Inner & Western Suburbs",https://www.seek.com.au/job/35997987,57.5,57.5
618,"Manufacturing, Transport & Logistics",Sydney,Infopeople,AU,Procurement Specialist,Contract/Temp,2018-04-17T00:00:31Z,$784 per day + super,Parramatta & Western Suburbs,https://www.seek.com.au/job/36001578,784.0,784.0
619,Construction,Brisbane,Design & Construct,AU,Estimator ,Full Time,2018-04-17T00:03:46Z,Package up to $180K,CBD & Inner Suburbs,https://www.seek.com.au/job/36001653,180.0,90000.0
620,Marketing & Communications,Melbourne,Hays Marketing,AU,Direct Marketing Manager,Contract/Temp,2018-04-16T07:34:28Z,$40 - $50/hour + Super,CBD & Inner Suburbs,https://www.seek.com.au/job/35998065,45.0,45.0
621,Accounting,Melbourne,TwoScots Recruitment,AU,Accounts Payable Officer - Bayside location! ,Full Time,2018-04-16T22:55:14Z,$55k - $60k p.a. + Super + Free onsite car parking,Bayside & South Eastern Suburbs,https://www.seek.com.au/job/36000443,57.5,38333.333333333336
622,Healthcare & Medical,Sydney,O'Connell St Medical Centre,AU,Registered Nurse - General Practice,Casual/Vacation,2018-04-16T07:26:10Z,$30-$40 p/h based on general practice experience,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35815456,35.0,35.0
623,Real Estate & Property,Melbourne,Michael Page,AU,Recruitment Consultant - Property & Construction ,Full Time,2018-04-16T07:55:49Z,$55k - $65k p.a. + Bonus,CBD & Inner Suburbs,https://www.seek.com.au/job/35998298,60.0,60000.0
624,Real Estate & Property,Sydney,Gough Property & Real Estate Recruiters,AU,Senior Property Manager - Hunters Hill Area,Full Time,2018-04-16T06:45:34Z,Up to $85K Package,North Shore & Northern Beaches,https://www.seek.com.au/job/35997145,85.0,42500.0
625,Information & Communication Technology,Melbourne,FourQuarters Recruitment,AU,Business Process Analyst (BPMN 2.0) - 6-12 month contract - $600 - $850 pd,Contract/Temp,2018-04-16T08:15:47Z,$600 - $850 pd,CBD & Inner Suburbs,https://www.seek.com.au/job/35998469,725.0,725.0
626,Information & Communication Technology,Sydney,Private Advertiser,AU,Full Stack .Net Developer - 12 MONTH CONTRACT - C# ASP.Net JavaScript SQL Server,Contract/Temp,2018-04-16T22:46:02Z,$450 - $600 a day,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/36000340,525.0,525.0
